Date,High,Low,Open,Close,Volume,Adj Close
2018-12-10,2011.0,1960.0,1975.0,1975.800048828125,2010786.0,1951.18994140625
2018-12-11,2010.0,1961.0,1970.0,2000.0,2942014.0,1975.0885009765625
2018-12-12,2022.0,1984.949951171875,2001.0999755859375,2016.800048828125,2219993.0,1991.6793212890625
2018-12-13,2029.699951171875,1974.5,2024.0,1982.5999755859375,3748429.0,1957.9051513671875
2018-12-14,1998.949951171875,1975.25,1983.0,1989.75,2473761.0,1964.9661865234375
2018-12-17,2004.9000244140625,1985.0,1999.0,1994.300048828125,1227921.0,1969.4595947265625
2018-12-18,2002.0,1976.4000244140625,1991.9000244140625,1987.8499755859375,1768742.0,1963.0897216796875
2018-12-19,1984.800048828125,1960.050048828125,1984.800048828125,1968.449951171875,2498833.0,1943.931396484375
2018-12-20,1974.9000244140625,1946.0,1953.800048828125,1954.050048828125,1940277.0,1929.7108154296875
2018-12-21,1950.0,1886.550048828125,1948.0,1895.800048828125,3729956.0,1872.1864013671875
2018-12-24,1938.9000244140625,1905.0,1905.800048828125,1918.5,1864116.0,1894.603515625
2018-12-26,1921.800048828125,1870.25,1921.800048828125,1889.199951171875,2446614.0,1865.66845703125
2018-12-27,1941.699951171875,1872.0999755859375,1909.0,1908.949951171875,4968201.0,1885.1724853515625
2018-12-28,1920.0,1893.0,1915.0,1896.050048828125,2239130.0,1872.4332275390625
2018-12-31,1909.0,1886.1500244140625,1908.0,1893.050048828125,1879740.0,1869.4705810546875
2019-01-01,1910.0,1885.0,1896.0,1902.800048828125,1094883.0,1879.09912109375
2019-01-02,1934.449951171875,1900.0,1905.0,1923.300048828125,2100463.0,1899.3438720703125
2019-01-03,1944.949951171875,1893.0999755859375,1919.0,1899.949951171875,2611668.0,1876.28466796875
2019-01-04,1901.199951171875,1841.0,1900.0,1876.8499755859375,4280862.0,1853.472412109375
2019-01-07,1908.800048828125,1881.0,1891.800048828125,1897.9000244140625,1856423.0,1874.26025390625
2019-01-08,1906.4000244140625,1883.300048828125,1905.4000244140625,1893.550048828125,1691756.0,1869.9644775390625
2019-01-09,1919.0,1866.699951171875,1907.4000244140625,1886.949951171875,2414376.0,1863.446533203125
2019-01-10,1905.0,1872.0999755859375,1890.0,1888.550048828125,3053461.0,1865.0267333984375
2019-01-11,1875.0,1835.0,1870.0,1842.550048828125,9209862.0,1819.5997314453125
2019-01-14,1851.0,1810.0,1850.0,1813.25,3615370.0,1790.66455078125
2019-01-15,1869.3499755859375,1808.0,1810.0,1867.800048828125,7711653.0,1844.5350341796875
2019-01-16,1875.0,1847.0,1870.0,1870.1500244140625,2359280.0,1846.8558349609375
2019-01-17,1898.0,1871.300048828125,1878.0,1894.300048828125,2625816.0,1874.71484375
2019-01-18,1904.199951171875,1876.0,1881.0,1900.6500244140625,1683728.0,1880.9991455078125
2019-01-21,1932.0,1895.449951171875,1902.0,1908.699951171875,2409803.0,1888.9658203125
2019-01-22,1918.25,1890.0,1907.0999755859375,1901.9000244140625,2457093.0,1882.2362060546875
2019-01-23,1906.0999755859375,1870.0,1901.0,1875.5999755859375,2578169.0,1856.2081298828125
2019-01-24,1905.25,1875.0,1884.800048828125,1901.550048828125,1962927.0,1881.889892578125
2019-01-25,1935.0,1901.0,1902.0,1920.800048828125,2327080.0,1900.9407958984375
2019-01-28,1962.0,1925.5,1933.0,1955.0,2769033.0,1934.787109375
2019-01-29,1989.050048828125,1936.6500244140625,1962.0,1982.75,2557626.0,1962.2503662109375
2019-01-30,1989.5,1954.6500244140625,1979.5999755859375,1981.4000244140625,2429575.0,1960.9141845703125
2019-01-31,2019.75,1985.0,1987.0,2014.0999755859375,4094319.0,1993.276123046875
2019-02-01,2034.75,1998.0999755859375,2009.5,2029.949951171875,3064163.0,2008.9622802734375
2019-02-04,2055.449951171875,2023.0,2029.949951171875,2050.25,1590764.0,2029.0523681640625
2019-02-05,2055.0,2028.0,2050.0,2044.550048828125,1111404.0,2023.411376953125
2019-02-06,2086.85009765625,2041.050048828125,2049.89990234375,2074.800048828125,1789812.0,2053.3486328125
2019-02-07,2097.949951171875,2067.0,2074.75,2082.89990234375,1339945.0,2061.36474609375
2019-02-08,2089.5,2051.0,2075.0,2061.39990234375,1684474.0,2040.087158203125
2019-02-11,2096.0,2048.89990234375,2060.0,2065.89990234375,1778730.0,2044.54052734375
2019-02-12,2070.0,2018.0,2070.0,2051.60009765625,2422903.0,2030.3885498046875
2019-02-14,2075.0,2033.050048828125,2060.050048828125,2044.5999755859375,1724085.0,2023.4608154296875
2019-02-15,2052.0,2010.949951171875,2049.0,2029.699951171875,1930065.0,2008.7147216796875
2019-02-18,2041.949951171875,1962.6500244140625,2037.5999755859375,1970.300048828125,2942184.0,1949.9290771484375
2019-02-19,1971.0,1892.0,1970.0,1904.800048828125,4408554.0,1885.1063232421875
2019-02-20,1933.800048828125,1881.300048828125,1915.0,1914.75,4645778.0,1894.953369140625
2019-02-21,1940.0,1897.050048828125,1914.75,1914.199951171875,4683919.0,1894.408935546875
2019-02-22,1930.0,1905.0999755859375,1917.199951171875,1925.6500244140625,2271955.0,1905.74072265625
2019-02-25,1990.0,1930.5,1932.5,1985.1500244140625,2934880.0,1964.62548828125
2019-02-26,2045.1500244140625,1972.25,1984.0,2038.699951171875,6453309.0,2017.621826171875
2019-02-27,2074.949951171875,2022.0,2040.0,2058.10009765625,4732082.0,2036.8212890625
2019-02-28,2071.35009765625,1977.5999755859375,2060.0,1983.449951171875,8454295.0,1962.9429931640625
2019-03-01,2005.0,1980.3499755859375,1995.050048828125,1995.4000244140625,4148548.0,1974.76953125
2019-03-05,2007.0,1976.5999755859375,2005.0,1988.0999755859375,2449622.0,1967.544921875
2019-03-06,2015.0,1985.050048828125,1989.300048828125,1999.5999755859375,2635047.0,1978.926025390625
2019-03-07,2024.050048828125,2000.199951171875,2005.0,2013.300048828125,2539884.0,1992.484375
2019-03-08,2033.0,2010.050048828125,2025.0,2022.699951171875,2031071.0,2001.7872314453125
2019-03-11,2033.0,2003.6500244140625,2028.9000244140625,2014.800048828125,3111689.0,1993.968994140625
2019-03-12,2024.800048828125,2003.0,2014.050048828125,2012.449951171875,2658550.0,1991.6431884765625
2019-03-13,2015.9000244140625,1978.5999755859375,2013.0,2000.5,1833163.0,1979.8167724609375
2019-03-14,2007.800048828125,1981.0,2004.949951171875,1987.4000244140625,1905495.0,1966.852294921875
2019-03-15,2068.949951171875,1991.0,1998.9000244140625,2039.949951171875,5184318.0,2018.85888671875
2019-03-18,2064.60009765625,2011.0,2043.0,2022.800048828125,2349915.0,2001.88623046875
2019-03-19,2030.0,1995.0999755859375,2030.0,2022.800048828125,2373993.0,2001.88623046875
2019-03-20,2044.800048828125,2000.0,2028.0,2015.050048828125,3091165.0,1994.2164306640625
2019-03-22,2016.0,1983.300048828125,2015.0,2005.6500244140625,3148149.0,1984.9134521484375
2019-03-25,2007.800048828125,1977.199951171875,2007.800048828125,1984.25,2429205.0,1963.7347412109375
2019-03-26,1994.949951171875,1958.050048828125,1984.0,1982.6500244140625,2316539.0,1962.1512451171875
2019-03-27,1998.0,1961.0,1994.0,1967.9000244140625,2266166.0,1947.5538330078125
2019-03-28,2014.5999755859375,1972.800048828125,1980.0,2000.300048828125,4054489.0,1979.618896484375
2019-04-01,2039.949951171875,2008.25,2010.0,2031.6500244140625,2095740.0,2010.644775390625
2019-04-02,2086.0,2037.0,2037.0999755859375,2079.300048828125,3719663.0,2057.80224609375
2019-04-03,2089.60009765625,2058.10009765625,2085.0,2079.300048828125,2939886.0,2057.80224609375
2019-04-04,2079.699951171875,2007.4000244140625,2078.14990234375,2014.5,4397518.0,1993.6719970703125
2019-04-05,2054.39990234375,2018.800048828125,2028.6500244140625,2048.300048828125,3152103.0,2027.12255859375
2019-04-08,2075.0,2032.699951171875,2059.0,2070.75,2194294.0,2049.34033203125
2019-04-09,2098.0,2057.64990234375,2070.0,2091.5,2690970.0,2069.875732421875
2019-04-10,2085.5,2036.0,2083.0,2040.25,3313062.0,2019.15576171875
2019-04-11,2055.0,2013.6500244140625,2045.0,2019.5,3422442.0,1998.620361328125
2019-04-12,2039.0,2007.0,2038.0,2014.5,3198471.0,1993.6719970703125
2019-04-15,2119.800048828125,2041.0,2070.0,2113.300048828125,9189201.0,2091.450439453125
2019-04-16,2155.949951171875,2115.550048828125,2120.0,2131.800048828125,5771952.0,2109.75927734375
2019-04-18,2155.0,2114.199951171875,2149.89990234375,2150.050048828125,3413728.0,2127.820556640625
2019-04-22,2176.0,2145.60009765625,2148.0,2161.449951171875,2007135.0,2139.102783203125
2019-04-23,2165.5,2134.050048828125,2163.0,2155.050048828125,2163524.0,2132.76904296875
2019-04-24,2195.0,2156.10009765625,2158.0,2183.449951171875,3003071.0,2160.875244140625
2019-04-25,2205.0,2168.050048828125,2175.0,2195.0,4211526.0,2172.3056640625
2019-04-26,2243.949951171875,2193.14990234375,2203.0,2238.550048828125,2716958.0,2215.40576171875
2019-04-30,2266.949951171875,2230.10009765625,2238.550048828125,2260.35009765625,3488395.0,2236.980224609375
2019-05-02,2259.39990234375,2211.10009765625,2255.0,2215.39990234375,2457699.0,2192.494873046875
2019-05-03,2186.050048828125,2125.0,2185.0,2132.0,3780886.0,2109.957275390625
2019-05-06,2165.0,2108.5,2110.0,2157.85009765625,2891422.0,2135.5400390625
2019-05-07,2184.35009765625,2138.800048828125,2160.050048828125,2151.949951171875,2201696.0,2129.70068359375
2019-05-08,2168.0,2130.39990234375,2151.0,2152.85009765625,1824895.0,2130.591796875
2019-05-09,2184.10009765625,2136.10009765625,2145.0,2172.550048828125,2264162.0,2150.088134765625
2019-05-10,2192.0,2125.85009765625,2175.0,2135.800048828125,2039633.0,2113.7177734375
2019-05-13,2167.0,2121.64990234375,2133.0,2128.75,1701744.0,2106.74072265625
2019-05-14,2159.800048828125,2072.35009765625,2135.0,2092.35009765625,2456110.0,2070.71728515625
2019-05-15,2124.0,2084.5,2097.0,2095.39990234375,2346876.0,2073.735595703125
2019-05-16,2124.0,2077.050048828125,2096.0,2108.75,1946529.0,2086.94775390625
2019-05-17,2135.0,2090.0,2112.60009765625,2095.449951171875,1947908.0,2073.78515625
2019-05-20,2151.39990234375,2050.0,2125.0,2143.949951171875,2625116.0,2121.78369140625
2019-05-21,2148.699951171875,2102.550048828125,2148.050048828125,2109.75,1863157.0,2087.937255859375
2019-05-22,2121.949951171875,2075.0,2110.0,2081.75,2595795.0,2060.2265625
2019-05-23,2115.35009765625,2050.0,2098.0,2054.050048828125,2541294.0,2032.813232421875
2019-05-24,2070.0,2032.25,2070.0,2048.0,2274208.0,2026.82568359375
2019-05-27,2068.949951171875,2040.0999755859375,2054.800048828125,2055.14990234375,2329820.0,2033.901611328125
2019-05-28,2097.5,2045.0,2060.0,2073.75,5872979.0,2052.3095703125
2019-05-29,2123.699951171875,2077.10009765625,2080.0,2107.550048828125,3281320.0,2085.760009765625
2019-05-30,2156.550048828125,2114.39990234375,2123.0,2146.300048828125,4971725.0,2124.109375
2019-05-31,2204.949951171875,2152.25,2160.0,2196.550048828125,4265370.0,2173.83984375
2019-06-03,2247.64990234375,2185.64990234375,2201.0,2242.300048828125,3682419.0,2219.116943359375
2019-06-04,2224.0,2175.0,2224.0,2183.10009765625,2408658.0,2178.012939453125
2019-06-06,2199.0,2152.0,2199.0,2166.10009765625,3735467.0,2161.052490234375
2019-06-07,2189.800048828125,2142.10009765625,2174.0,2181.75,2659446.0,2176.666015625
2019-06-10,2235.85009765625,2185.5,2196.699951171875,2231.5,2080593.0,2226.300048828125
2019-06-11,2263.949951171875,2231.0,2237.0,2252.800048828125,3048937.0,2247.550537109375
2019-06-12,2266.89990234375,2219.0,2245.0,2260.89990234375,2404448.0,2255.63134765625
2019-06-13,2285.0,2243.050048828125,2264.0,2254.10009765625,3320916.0,2248.847412109375
2019-06-14,2263.10009765625,2234.0,2257.25,2254.5,2131408.0,2249.24658203125
2019-06-17,2262.0,2241.449951171875,2256.0,2249.199951171875,1489497.0,2243.958740234375
2019-06-18,2260.0,2231.199951171875,2244.0,2250.85009765625,1877447.0,2245.60498046875
2019-06-19,2276.0,2243.14990234375,2255.0,2259.89990234375,1652817.0,2254.6337890625
2019-06-20,2284.0,2212.0,2230.0,2277.949951171875,2199377.0,2272.641845703125
2019-06-21,2292.5,2242.0,2285.0,2249.85009765625,3871804.0,2244.607421875
2019-06-24,2280.0,2250.800048828125,2254.14990234375,2275.5,1382424.0,2270.197509765625
2019-06-25,2274.449951171875,2250.5,2270.0,2267.800048828125,1386077.0,2262.515625
2019-06-26,2266.800048828125,2250.0,2265.0,2254.199951171875,1762224.0,2248.947021484375
2019-06-27,2264.0,2241.300048828125,2255.0,2252.550048828125,2813464.0,2247.301025390625
2019-06-28,2261.949951171875,2222.5,2260.0,2227.199951171875,2372928.0,2222.010009765625
2019-07-01,2255.0,2206.60009765625,2235.0,2239.550048828125,2769940.0,2234.331298828125
2019-07-02,2257.0,2216.449951171875,2244.89990234375,2252.10009765625,1771746.0,2246.85205078125
2019-07-03,2258.800048828125,2232.0,2252.199951171875,2237.64990234375,1656881.0,2232.435546875
2019-07-04,2252.0,2230.10009765625,2234.0,2242.64990234375,984140.0,2237.424072265625
2019-07-05,2250.0,2140.0,2247.0,2163.10009765625,4088470.0,2158.0595703125
2019-07-08,2188.800048828125,2132.10009765625,2149.0,2175.39990234375,2788062.0,2170.330810546875
2019-07-09,2174.39990234375,2104.550048828125,2174.0,2133.35009765625,3977224.0,2128.37890625
2019-07-10,2127.85009765625,2071.300048828125,2080.0,2108.199951171875,6343581.0,2103.287353515625
2019-07-11,2129.0,2086.050048828125,2128.0,2102.550048828125,2400346.0,2097.650634765625
2019-07-12,2119.75,2093.10009765625,2102.10009765625,2107.60009765625,1560725.0,2102.68896484375
2019-07-15,2153.60009765625,2098.0,2125.0,2145.699951171875,2900415.0,2140.699951171875
2019-07-16,2132.5,2100.0,2126.0,2106.0,2735399.0,2106.0
2019-07-17,2125.0,2092.10009765625,2108.0,2117.25,1802969.0,2117.25
2019-07-18,2116.199951171875,2060.0,2116.199951171875,2065.949951171875,3072096.0,2065.949951171875
2019-07-19,2097.0,2062.5,2077.0,2076.949951171875,1953177.0,2076.949951171875
2019-07-22,2117.449951171875,2068.800048828125,2077.0,2109.89990234375,1920167.0,2109.89990234375
2019-07-23,2130.0,2102.39990234375,2127.89990234375,2112.449951171875,3538588.0,2112.449951171875
2019-07-24,2120.800048828125,2076.5,2110.0,2096.800048828125,2413195.0,2096.800048828125
2019-07-25,2124.75,2092.550048828125,0.0,2123.85009765625,1465103.0,2123.85009765625
